var13,offset_rank,flights_rank,solar_rank,ev_rank,pbd_rank,recs_rank,local_rank,bulbs_rank,fridge_rank,trees_rank,recycling_rank,pack_rank,ev_ee,ev_pnb,ev_ne,ev_intent,ev_program_interest,fly_ee,fly_pnb,fly_ne,fly_intent,fly_program_interest,offset_ee,offset_pnb,offset_ne,offset_intent,offset_program_interest,pbd_ee,pbd_pnb,pbd_ne,pbd_intent,pbd_program_interest,recs_ee,recs_pnb,recs_ne,recs_intent,recs_program_interest,solar_ee,solar_pnb,solar_ne,solar_intent,solar_program_interest,foodwaste_ee,foodwaste_pnb,foodwaste_ne,foodwaste_intent,foodwaste_program_interest
6064bc13-0c18-cee5-a411-d29124d26151,3,1,11,7,10,12,5,6,8,4,9,2,0.5,1,0.3,0.5,0.4,0.4,0,0.5,0.4,0.4,0.5,0,0.5,0.5,0.4,0.6,0,0.5,0.4,0.5,0.5,0,0.4,0.4,0.5,0.6,0,0.4,0.5,0.4,0.5,0,0.4,0.4,0.5
6064be5f-1090-8b6b-c05d-1c8e4d391739,11,12,1,4,9,5,6,7,10,8,2,3,0.2,0,0.4,0,0,0.5,0,0.5,0.1,0.1,0.4,0,0.5,0,0,0.4,0,0.4,0.1,0,0.3,0,0.3,0.1,0,0.5,0,0.3,1,1,0.6,1,0.6,1,0.8
6064c953-0739-5303-f699-ea892c234843,9,12,10,4,11,2,3,8,1,7,5,6,0.2,0,0.3,0,0,0.5,0,0.4,0,0,0.1,0,0.2,0,0,0.4,0,0.5,0.1,0,1,0,0.5,0.2,0,0.8,0,0.5,0,0,1,0,1,0.9,0.2
6064cceb-3f80-3b4f-09e6-c8f5f3283dba,2,9,1,4,12,3,7,6,10,8,5,11,0.1,1,0.7,0.8,0.6,0,0,0.3,0,0,0.1,0,0.3,0,0,0.3,0,0.4,0,0,0.3,1,0.6,0.6,0.6,0.3,0,0.3,0,0,0.9,1,0.8,1,0
6065d8c0-4333-d9b3-519d-1afb476ea440,8,7,9,11,12,2,5,4,3,10,1,6,0.1,1,0.8,0.5,0.5,0,1,0.1,0.1,0,0,1,0,0,0,0.4,1,0.6,0.4,0,0.2,1,0.5,0.5,0.1,0.2,1,0,0,0,0.7,1,0.8,0.4,0
6065dbf5-61f9-a6c0-14ff-8f0859b67536,3,10,2,6,11,8,4,9,5,12,1,7,0.2,0,0.2,0,0.1,0.7,1,0.6,0.9,0.5,0.3,0,0.3,0.1,0.1,0.5,0,0.4,0.1,0,0.3,0,0.4,0.1,0.4,0.3,1,0.2,0.2,0.5,0.5,1,0.7,0.9,0.5
6065eae1-921d-495b-cb06-5ffc02d04129,8,6,1,2,10,3,9,7,12,5,4,11,0.1,1,0.8,1,0,1,1,0.9,1,1,0,0,0,0,0,0.2,0,0.1,0.8,0,0.1,1,0.2,0,0.8,0.1,1,0.1,0,0.5,0.1,1,0.2,0.5,0.4
6065ec0f-ea67-64be-20f9-7074b4093e12,7,11,4,1,9,2,12,5,6,8,3,10,0.1,1,0.4,0.5,0.3,0.5,1,0.2,0.8,0.4,0.2,1,0.3,0.4,0.4,0.5,0,0.5,0.4,0.2,0.4,1,0.5,0.3,0.3,0.3,1,0.3,0.2,0.2,0.5,1,0.3,0.4,0.2
6065ec33-8410-9373-4af1-8e549e03c113,1,9,2,4,11,3,10,7,8,12,5,6,0.2,0,0.6,0.2,0.1,0.5,1,0.7,0.7,0,0,0,0.5,0.1,0.2,0.7,0,0.6,0.5,0.3,0.4,1,0.6,0.1,0.4,0.6,1,1,0.1,0,0,1,1,0.4,0.7
6065ecc6-87ed-3a5f-b4ff-9b5333fe68cb,5,11,2,8,7,6,10,4,9,3,1,12,0,0,0.3,0.6,0.6,0.9,0,0.1,0.1,0,0.1,1,0.1,0.5,0.5,0.2,1,0.2,0.5,0.5,0.1,1,0.2,0.5,0.5,0.1,1,0.2,0,0.1,0.3,1,0.3,1,0.7
6065ed37-3d18-c5f1-c803-f147d01a08a6,12,4,6,7,3,8,9,1,10,5,2,11,0.4,1,0.6,0.5,1,0.2,0,0.3,0.8,0.5,0.7,1,0.8,0.4,0.4,0.5,1,0.5,1,1,0.5,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0
6065ee17-1414-a98f-04b8-1d9e7651b464,1,11,7,5,10,2,9,8,4,3,12,6,0.3,1,0.2,0.9,0.6,0.6,1,0.4,0.4,0.5,0.6,1,0.4,0.3,0.6,0.7,1,0.7,0.6,0.6,0.7,1,0.7,0.3,0.9,0.8,1,0.9,0.7,0.4,0.9,1,0.9,1,0.4
6065edd4-149d-d125-df8b-d25b0a2c847f,8,10,5,1,2,3,12,9,11,4,7,6,0.1,1,0.4,0.6,0.7,0.2,1,0.1,0.4,0.2,0.2,1,0.1,0.1,0.2,0.6,1,0.7,0.7,0.6,0.6,1,0.7,0.6,0.7,0.4,1,0.4,0.2,0.2,0.4,1,0.6,0.6,0.3
6065f0d1-f533-4f12-c5b1-d81ea7c32041,12,1,5,3,4,9,7,10,11,2,8,6,0.2,1,0.4,0.7,0.7,0.3,0,0.3,0.2,0.4,0.3,1,0.3,0.3,0.2,0.4,1,0.7,0.6,0.6,0.1,1,0.8,0.2,0.7,0.1,1,0.6,0.2,0.4,0.5,1,1,0.9,1
6065f114-ac42-f791-5484-fe98ee761400,1,6,7,10,5,9,12,4,8,2,11,3,0.3,1,0.2,0.2,0.2,0.3,1,0.1,0.2,0.2,0.1,0,0.2,0.1,0.2,0.1,0,0.1,0.3,0.3,0.3,0,0.3,0.1,0.2,0.3,0,0.2,0.2,0.2,0.2,0,0.1,0.1,0.2
6065f110-0575-5aa6-030b-f0880047188f,9,7,1,6,12,3,11,5,8,4,2,10,0.1,0,0.1,0.4,0.9,0.5,1,0.5,1,0.8,0.1,1,0.8,0.8,0.8,0.5,0,0.5,0.5,0.7,0.3,1,0.3,0.4,0.6,0.3,0,0.3,0,0.3,0.5,1,0.3,1,0.7
6065f136-2c72-5520-c50b-4a24966a7c4b,4,11,9,12,2,6,7,8,10,3,1,5,0.2,1,0.5,0.5,1,0.3,1,0.5,0.8,1,0.4,1,0.7,0.6,1,0.3,1,0.5,1,1,0.4,1,0.7,1,1,0.2,1,0.5,0.5,1,0.2,1,0.8,1,1
6065f3ac-0408-ba6a-30f3-62a2bbc84c3e,9,7,6,5,11,2,8,10,12,3,1,4,0.4,0,0.2,0.3,0.2,0.7,1,0.9,0,0,0.3,0,0.2,0,0,0.3,0,0.4,0,0,0.3,0,0.4,0,0,0.2,0,0.2,0,0,0.6,1,1,1,0
6065f61c-2887-f83c-2f35-b984b53d8fbc,4,8,12,9,6,2,10,5,7,1,3,11,0.2,1,0.2,0.8,0.8,0.5,1,0.5,0.8,0.8,0.2,0,0.2,0.4,0.4,0.4,1,0.5,0.7,0.5,0.5,1,0.5,0.6,0.6,0.4,1,0.4,0.5,0.5,0.4,1,0.4,1,0.7
6065f76d-f5f8-de87-2781-342dc5b0a445,6,7,11,12,8,1,5,3,2,9,4,10,0.2,0,0.2,0.2,0.5,0.5,0,0.2,0.5,0.3,0.2,1,0.2,0.2,0.2,0.5,1,0.5,0.5,0.5,0.5,1,0.3,0.1,0.6,0.2,1,0.4,0,0.4,0.5,1,0.5,0.5,0.6
6065fadb-944f-aa03-6e8b-ef9e9540b7aa,6,9,3,1,11,2,10,4,7,8,5,12,0.2,1,0.6,0.2,0.4,0.6,0,0.6,0.7,0.1,0.1,1,0.7,0.2,0.5,0.4,1,0.5,0.5,0.2,0.3,1,0.6,0.4,0.5,0.6,1,0,0.1,0.1,0.4,1,0.5,0.4,0.2
6065fb1d-58ab-2c2b-e7aa-aba60c97c4e4,6,10,2,1,12,3,11,5,8,9,4,7,0.2,1,0.4,0.8,1,0.2,0,0.2,1,1,0.1,1,0.4,0.3,1,0.8,1,0.4,0.5,1,0.3,1,0.5,1,1,0.2,1,0.2,0,1,0.5,1,0.5,1,1
6065fbd7-de9b-d55b-083f-708a092a8297,12,8,1,10,7,11,5,2,9,3,4,6,0.1,0,0.2,0.4,0.3,0.3,0,0.3,0.4,0.4,0.2,0,0.1,0.1,0.1,0.3,0,0.4,0.4,0.4,0.1,1,0.1,0.7,0.7,0.3,1,0.5,0.1,0.9,0.4,1,0.4,0.4,0.6
6065fc5e-e86a-0a97-c69d-f953d63fc090,8,6,5,12,11,9,3,2,7,4,1,10,0.2,0,0.3,0.6,0.7,0.5,0,0.4,0,0,0.5,0,0.3,0.2,0.4,0.2,0,0.1,0,0,0.3,1,0.5,0.5,0.7,0.2,0,0.2,0,0,0.2,1,0.5,0.5,0.6
6065fc96-ad08-944b-b445-6109b0c6e07b,11,6,2,12,9,10,8,1,3,4,5,7,0.2,0,0.1,0,0,0.2,0,0.1,0.1,0,0.1,0,0.1,0,0,0.2,0,0.5,0.1,0.1,0.2,0,0.2,0,0,0.4,0,0.3,0,0,0.3,1,0.3,0.1,0
6065fc96-8ec4-a361-095d-fb6fe28281be,3,11,2,1,9,4,10,12,8,5,6,7,0.1,1,0.1,0.8,1,0.1,1,0.1,0.9,1,0.2,1,0.2,1,1,0.3,1,0.3,0.9,1,0.2,1,0.2,0.9,1,0.2,1,0.2,1,1,0.5,1,0.5,1,1
6065fd31-2537-099a-4feb-334016fe0ca0,10,11,2,3,12,4,8,6,9,1,7,5,0.2,1,0.5,0.8,1,0.7,1,0.9,1,1,0.8,1,0.9,1,1,0.8,1,0.8,0.8,1,0.5,1,1,1,1,0.5,1,0.4,0.6,1,0.7,1,1,1,1
6065fe0d-4cb6-a56f-a37e-2f8f1f6c5c60,6,4,5,2,10,3,11,12,9,8,1,7,0,1,0,0,0,0.9,1,0.8,1,1,0,1,0.1,0,0.3,0.3,1,0.3,1,1,0.5,1,0.5,1,1,0.2,1,0.1,0,0,0.3,1,0.3,0.5,0.6
6065fe4a-9bbd-c04b-10b6-deeb60e25739,11,12,7,2,10,1,5,6,9,8,3,4,0.3,0,0.5,0.7,0.8,0.7,0,0.5,0.7,0.7,0.2,0,0.4,0.2,0.4,0.4,0,0.4,0.3,0.4,0.2,0,0.4,0.3,0.5,0.2,0,0.3,0.5,0.6,0.6,1,0.6,0.6,0.8
6065ffe5-7077-2c4f-4fea-98f88b00e732,12,6,1,4,11,2,10,7,3,8,5,9,0.1,0,0,0.1,0.2,0.5,0,0.2,0.5,0,0,0,0,0,0,0.6,0,0,0,0,0.2,1,0.5,0.5,0.5,0.2,0,0.2,0,0,0.2,1,0.2,0.3,0.1
60660032-fc58-a1e6-ca91-afb54d06796a,7,12,6,3,8,4,1,9,11,5,2,10,0.3,1,0.3,0.6,0,0.6,1,0.4,1,0,0,1,0.1,0.2,0.9,0.5,1,0.2,1,0.7,0.2,1,0.2,0.7,0.8,0.5,1,0.5,0.9,0.9,0.6,1,0.6,1,0.8
60660481-5e62-5693-0a11-f128c855984e,9,10,3,8,12,2,7,1,6,5,4,11,0.3,0,0.3,0,0,0.3,1,0.3,0,0,0,1,0.6,0.5,0.3,0.8,1,0.7,0.4,0.7,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0.6,1,0.7,0.4,0.5
60660491-3f3c-b915-5c28-cb222ddcb3e0,3,9,1,6,12,2,10,8,7,5,4,11,0.1,0,0.1,0,0,1,0,0.3,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.5,1,0.5,0,0,0.5,0,0.3,0,0,0.3,1,0.3,0,0
60660520-2ed1-468d-dbcd-4dd26c173f3d,11,9,6,10,12,7,5,3,2,8,1,4,0.1,0,0.4,0,0.1,0.6,0,0.6,0,0,0.2,0,0.6,0,0,0.2,0,0.5,0,0.2,0.1,0,0.6,0,0,0.1,0,0.3,0,0.2,0.2,0,0.3,0.3,0.3
60660796-2528-4f6a-1943-94574cc62ef3,6,9,1,3,12,2,7,11,10,8,5,4,0.2,1,0.4,0.7,0.9,1,1,0.7,1,0.9,0.2,1,0.5,0.5,0.9,0.5,0,0.3,0.5,0.7,0.4,1,0.7,0.1,0.5,0.3,1,0.3,0.5,0.2,0.7,1,0.7,1,0.7
60660779-e96a-2896-371f-882594874b80,12,9,2,1,11,4,10,5,7,6,3,8,0.1,1,0.2,0.5,0.5,0.4,0,0.2,0.5,0.8,0.1,0,0.1,0,0,0.5,0,0.4,0.3,0,0.4,1,0.5,0.6,0.4,0.4,0,0.3,0,0,0.5,1,0.5,1,0.8
606607c3-dbe2-d154-540d-8cc993506898,2,4,9,1,12,5,11,6,8,3,10,7,0.2,0,0.3,0.3,0.8,0.2,0,0,1,0.8,0.4,1,0.3,0.2,0.2,0.5,0,0.5,0.2,0.3,0.5,0,0.4,0.1,0.4,0.2,0,0.3,0,0,0.6,1,0.5,0.5,0.7
606607da-18de-c331-fcb5-2a9c43cbbb99,10,5,2,11,1,8,7,6,3,4,12,9,0.2,0,0.2,0.6,0.9,0.5,1,0.5,1,1,0.8,1,0.8,0.9,0.9,0.9,1,0.7,0.4,0.7,0.6,0,0.7,0.6,0.9,0.3,1,0.6,0,0,0.7,1,0.4,0.6,0.4
606608bf-0b88-eb11-23da-216123518de3,11,4,10,9,12,8,3,7,6,1,5,2,0.2,0,0.3,0,0,0.5,0,0.3,1,0,0.1,0,0,0,0,0.2,0,0.1,0.2,0,0.2,0,0.3,0,0,0.2,0,0.2,0,0,0.3,0,0.2,1,0
6066099c-801d-8b01-041a-a03b2dbda64a,12,9,5,6,10,7,11,3,2,1,4,8,0.1,0,0.2,0.5,0.5,0.2,1,0.3,0.9,0,0.1,0,0.2,0.3,0,0.4,1,0.2,0.5,0.5,0.7,1,0.8,0.7,0.9,0.3,1,0.3,0,0.2,0.8,1,0.9,1,0.9
606609e4-f45e-dd18-e80d-0e2d3229f42c,9,10,2,1,12,4,7,3,5,11,6,8,0.1,1,0.2,0.5,0.8,0.4,1,0.4,0.5,0.7,0.1,0,0.1,0.1,0.1,0.2,0,0.1,0.1,0.2,0.1,1,0.1,0,0.1,0,0,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1
60660a83-2cad-0211-a2fd-2751818dc1b0,11,10,2,1,9,8,6,5,3,12,4,7,0.1,1,0.5,0.7,1,0.4,1,0.6,0.5,1,0.2,1,0.3,0.2,1,0.3,1,0.3,0.8,1,0.4,1,0.7,0.5,1,0.4,1,0.7,0.2,1,0.4,1,0.6,1,1
60660b1a-7f83-8ff7-536c-2a3633f90d84,11,2,4,1,8,5,9,6,3,12,7,10,0.3,1,0.6,0.7,1,0.5,0,0.5,0.6,0.8,0.5,1,0.3,0.8,0.8,0.5,0,0.5,0.3,0,0.2,1,0.5,0.9,1,0.6,1,0.4,0.8,1,0.6,1,0.5,0.8,1
60660afc-d415-1f43-92f5-c303ee8faa68,12,11,3,1,10,4,2,7,6,9,8,5,0.2,0,0.4,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0.2,0,0.3,0,0,0.3,1,0.6,0.5,0,0.2,0,0.3,0,0,0.7,1,0.7,0.8,0
60660d03-a9a8-3f3f-89b4-80565d6d2150,5,10,7,12,9,4,6,1,3,11,2,8,0.5,1,0.4,0.3,0.4,0.5,1,0.5,0.5,0.6,0.2,1,0.3,0.5,0.6,0.6,1,0.6,0.6,0.5,0.5,1,0.5,0.7,0.7,0.3,1,0.7,0.8,0.8,0.7,1,0.7,0.9,0.8
6066130b-4e55-78a0-900b-201390f6d649,4,6,2,5,12,11,8,3,10,7,1,9,0.1,1,0.4,0,0.1,0.1,1,0.1,0,0.1,0.1,0,0.1,0,0,0.2,0,0.2,0,0,0.2,1,0.2,0,0,0.2,1,0.1,0,0.2,0.3,1,0.2,0.2,0.2
606614ef-2c45-3675-03d1-e7fa38c915d3,12,7,6,3,10,9,4,8,11,1,5,2,0.2,1,0.5,1,1,0.7,0,1,0.3,0,0.1,1,0.5,0.5,0.7,0.5,0,0.3,0.5,0,0.2,1,0.5,0.1,0,0.3,1,1,0.5,0,0.3,1,0.6,0.3,0
606615b4-aa38-c2d7-c049-72a8927670e0,12,3,10,11,7,9,5,8,4,1,2,6,0,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0.4,0,0.7,0.2,0,0.3,0,0.7,0,0,0.1,0,0.2,0,0,0.3,1,0.3,0.8,0
6066163a-a791-ca24-3307-4ac9c57f7e08,4,8,2,6,5,7,12,3,11,10,1,9,0.1,1,1,0.7,1,0.8,1,0.9,1,1,0.1,1,0.8,0.1,1,0.2,1,0.6,1,1,0.3,1,0.8,0,1,0.2,1,0.3,0,1,0.2,1,0.2,0.8,1
60661657-6187-e44c-c064-8237ccda42e0,5,11,3,2,9,10,7,8,12,6,1,4,0.1,1,0.6,0.5,0.2,0.3,1,0.6,0.6,0.1,0.5,1,0.6,0.4,0.2,0.5,1,0.5,0.8,0.7,0.4,1,0.5,0.3,0.3,0.4,1,0.3,0,0.1,0.4,0,0.4,0.4,0.4
60661a15-4593-a485-43f1-4a83b34bf647,6,9,1,12,11,4,5,8,10,7,2,3,0.2,1,0.5,0.3,0.8,0.2,1,0.5,0.3,0.6,0.1,1,0.2,0.1,0.5,0.4,1,0.5,0.3,0.6,0.3,1,0.6,0.3,0.7,0.3,1,0.4,0.2,0.8,0.2,1,0.8,0.6,0.8
60661b30-94af-e840-863b-5d3a514fb972,10,11,2,5,12,3,8,7,6,4,1,9,0.2,1,0.5,0.5,1,0.8,0,0.5,0,1,0,0,0,0,0,0.3,0,0.3,0,0,0.4,0,0.4,0.1,1,0.8,1,0.8,0,0,0.5,1,0.5,0,0
60661bcf-d844-0922-6f8b-c5502a63ed39,3,12,2,9,5,1,4,7,10,8,11,6,0,0,0.1,0.1,0.5,0.1,0,0.1,1,1,0.1,0,0.1,0,0.5,0.3,0,0.3,0.1,0.2,0.2,1,0.3,0.5,0.5,0.1,0,0.2,0,0.5,0.3,1,0.3,0.5,0.5
60661ca4-9c5f-8e22-d831-bbc50eacf115,7,12,1,6,10,3,8,9,4,5,2,11,0.3,0,0.2,0.1,0.4,0.1,0,0.2,0,0.1,0.1,1,0.1,0.1,0.3,0.4,1,0.3,0.4,0.4,0.2,1,0.3,0.2,0.4,0.3,0,0.2,0,0.3,0.2,1,0.2,0.3,0.4
60661f63-3f25-692c-8d9a-30e37ef31a90,11,7,5,12,10,9,1,6,8,4,3,2,0.1,0,0,0.1,0.1,0.4,0,0,0.1,0,0.1,0,0,0,0,0.6,0,0.7,0,0,0.2,0,0.8,0,0,0.2,0,0.7,0,0,0.3,0,0.8,0.2,0.5
60661fd6-1de5-78b3-c870-73d6c0df1935,12,9,3,1,10,2,8,5,6,4,7,11,0.2,0,0.2,0,0,0.3,0,0.3,0,0,0.1,0,0.1,0,0,0.3,0,0.2,0,0,0.4,0,0.3,0,0,0.2,0,0.2,0,0,0.6,0,0.5,0,0
6066207c-9957-fde6-de25-ba1ef748331e,1,6,7,3,12,4,10,8,5,11,2,9,0.5,0,0.7,0,0,1,1,1,0,0,0.3,1,0.5,0,0,0.8,1,0.5,0.5,0,0.1,1,0.5,0,0,0,1,0.5,0,0,0.5,1,0.5,0.5,0
606622fa-e2b5-9aff-a5f3-8298ad409c23,12,6,1,2,5,3,4,10,9,7,11,8,0.1,1,0.3,0.3,1,0.1,1,0.2,1,0,0.2,0,0.1,0,0,0,1,0.1,1,0,0.4,1,0.5,1,0,0.3,1,0.3,0,0,0.3,1,0.3,1,0
60662436-26ff-6b12-1f93-1174a61a6815,6,7,8,3,12,4,10,9,5,2,1,11,0.1,0,0.1,0.5,0.8,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0.1,0,0.1,0,0,0.1,1,0.1,0.1,0.1,0.2,0,0.2,0,0.1,0.7,1,0.7,1,0.2
60662b98-eb97-8db6-fa55-f3490d8d59be,5,11,1,8,12,3,6,7,9,4,2,10,0.5,1,1,0.5,0.5,0.5,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0,0,0,0,0,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0,0.5,0.5,1,0.5,0.5,0.5
6066308a-a90e-44c9-9a4b-56b1ca64e943,8,11,1,12,2,3,9,4,5,6,7,10,0.2,1,0.6,0,0,0.8,1,0.6,0.8,0.7,0.2,1,0.8,0.3,1,0.2,1,0.8,1,1,0.6,1,0.8,1,1,0.3,1,0.6,0.2,1,0.5,1,0.4,1,1
606630d2-4b3b-1a8e-97f2-4febb195364b,3,4,7,11,10,2,9,5,8,6,1,12,0.2,0,0.2,0,0,0.2,1,0.2,0,0.4,0.2,1,0.2,0,0,0.5,1,0.5,0.2,0.4,0.5,1,0.5,0.1,0.3,0.3,0,0.3,0.1,0,0.5,1,0.5,0.2,0.5
606630d2-0016-ec42-b282-fd5c07fc19a6,4,9,2,1,12,3,11,8,7,6,5,10,0,0,0,0,0,0.8,0,0.1,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.1,1,0.2,0,0,0.1,1,0,0,0,0,0,0,0,0
60663130-91e5-6f9f-63b5-54faac30e461,9,12,4,10,3,1,6,7,5,11,2,8,0.3,1,0.4,1,0.6,0.3,0,0.3,1,0.6,0.3,1,0.3,0.5,0.5,0.5,1,0.2,1,1,0.2,1,0.5,0.8,0.9,0.3,1,0.4,0.7,0.7,0.6,1,0.7,0.9,0.8
6066314f-b2c6-436b-4bac-eb9bb3f365fc,12,11,2,9,7,1,4,10,3,8,5,6,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0.1,1,0.1,0.1,0.1
60663103-f59a-6098-2b56-8d02f710b353,12,3,1,5,2,11,9,6,7,8,4,10,0.1,1,0.1,0.5,1,0.1,1,0.2,0.1,0.3,0,0,0.1,0,0,0.2,1,0.1,0,0.8,0.2,1,0.1,0,0.6,0.1,0,0.1,0,1,0,1,0.1,0,0.8
60663210-45a6-f086-992a-5402efc281fb,6,11,1,4,10,3,5,9,12,2,7,8,0.1,0,0.2,0.1,0.2,0.2,0,0.3,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0.1,0,0.2,0.1,0.1,0.1,0,0.1,0,0,0.3,1,0.5,0.4,0.5
6066355c-d1c1-924c-d019-4641a7057bba,11,9,5,3,4,10,12,7,6,1,2,8,0.1,1,0.6,0.5,0.7,0,0,0.4,0.3,0.1,0.1,1,0.9,0.1,0.1,0.8,0,0.5,0.3,0,0.2,1,0.8,0.2,0.1,0.2,0,0.4,0.1,0.1,0.6,1,0.7,0.4,0.1
60663652-fe5a-49aa-1b42-f9d942a4bf21,10,1,8,12,5,3,4,2,11,7,9,6,0.2,0,0.3,0.3,0.1,0.2,0,0.3,0.6,0,0.1,0,0.2,0.2,0.1,0.4,1,0.5,0.6,0.8,0.5,1,0.4,0.2,0.3,0.3,0,0.4,0.2,0.1,0.7,1,0.6,1,1
,4,8,5,1,10,3,9,7,11,6,2,12,0.2,1,0.5,0.9,1,0.1,0,0.1,0.8,1,0.2,1,0.5,0.5,1,0.6,1,0.8,0.7,1,0.2,1,0.5,1,1,0.2,1,0.3,1,1,0.5,1,0.8,0.8,1
60663818-3d2a-b1c5-a0f7-0d21c7ae60d2,2,12,6,11,9,5,4,8,7,10,3,1,0,1,0.2,0.8,1,0.1,0,0.1,0,0,0.2,1,0.4,0.7,1,0.2,0,0.2,0.6,0.1,0.2,1,0.7,1,1,0.3,1,0.6,0.5,1,0.6,1,0.7,1,1
60663a8d-6180-e2cf-4c3d-38f5bd198a35,2,4,1,5,10,3,11,12,6,7,8,9,0.2,1,0.4,0.8,0.9,0.8,0,0.3,0.8,0.6,0,0,0,0.1,0.5,0.5,0,0.4,0.5,0.2,0.5,1,0.6,0,0.5,0.4,1,0.7,0,0,0.7,1,0.7,0.5,0.8
60663d62-eaa1-1eba-e32a-bc8d60305ec5,11,4,2,5,12,6,9,8,3,1,10,7,0,0,0.2,0.2,0,1,0,0.2,0,0,0,0,0,0,0,0.2,0,0.3,0.1,0,0.2,0,0.2,0.1,0,0.3,0,0.2,0.1,0.1,0.4,0,0.2,0.2,0.2
60663e53-7642-74ca-3d92-111caaffa670,5,7,1,2,12,3,11,6,4,9,8,10,0.1,0,0.1,0.1,1,0.7,1,1,0.3,0.5,0.1,1,0.3,0.3,0.6,0.3,1,0.5,0.3,0.5,0.7,1,0.6,0.8,1,0.2,1,0.1,1,1,0.3,1,0.5,1,1
606643f5-df7a-9d58-0cd9-664f53e00c04,11,9,2,3,5,8,6,10,4,12,1,7,0.1,1,1,0.9,1,0.8,1,1,1,1,0.3,1,1,0.5,1,0.7,1,1,0,1,0.4,1,0.4,0.7,1,0.3,1,0.4,0.2,1,0.5,1,0.8,0.9,1
,8,11,2,9,10,12,4,7,1,6,5,3,0.3,0,0.4,0.2,0.3,0.2,0,0.2,0.1,0.1,0.1,0,0.1,0,0.1,0.5,0,0.2,0.2,0,0.2,1,0.5,0.1,0.1,0.4,0,0.4,0,0,0.4,1,0.3,0.2,0.1
606645ac-9122-8ae0-5ef8-de81e57508cf,4,11,5,7,8,9,3,6,1,2,10,12,0.1,1,0.2,0.8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.5,0.7,0,1,0,0,0,0.5,1,0.7,0.5,0.5
606647fa-60c6-0c33-2185-8e9679adcc58,12,2,5,3,11,10,6,8,9,1,4,7,0.1,0,0.3,0.5,1,0.1,0,0.4,0,0,0,0,0.1,0,0,0.3,0,0.3,0.1,0,0,0,0.3,1,0.5,0.2,0,0.1,0,1,0.2,0,0.2,0,0
60664839-683d-d4e8-4be6-1c9f7eb9cfb8,3,12,4,8,11,6,9,10,7,2,1,5,0.1,1,0.3,0.4,0.6,0.8,0,0.2,0.5,0.2,0,1,0,0.7,1,0,0,0.1,0,0,0.3,1,0.3,0.2,0.5,0.4,1,0.4,0.1,0.6,0.3,1,0.2,0.6,0.7
60665a0c-6d86-05fe-0078-63ba019a3c51,8,6,2,9,7,11,12,1,4,10,3,5,0.1,1,0.1,0.6,0.9,0,1,0.1,0.1,0.3,0,0,0,0.1,0.3,0.2,1,0.2,0.6,0.8,0.2,1,0.3,0.7,0.8,0,1,0,0.5,0.9,0.2,1,0.3,0.8,0.9
60665b58-e06f-2c95-a6e7-b72b83ade256,7,3,4,12,9,6,8,2,10,11,1,5,0,1,1,0,1,0,1,0,1,1,0,1,0,0.1,1,0,1,0.1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
60665b80-a8af-ef6e-48cf-797888b1fe03,9,3,6,2,7,1,8,10,12,11,5,4,0,1,0.3,0.5,1,0,0,0.1,0.2,0.5,0,0,0,0.1,0.5,0.2,1,0.1,0.5,0.8,0.1,0,0.2,0.5,0.5,0.1,0,0.1,0,0,0.5,1,0.5,0.5,1
60665c35-730a-34f8-bebd-a11e6ccdbece,8,12,7,11,10,6,9,2,3,4,1,5,0.2,1,0.8,0.5,0,0.8,0,0.4,1,0,0,1,0.8,0.2,0.1,0.3,1,0.6,0.7,0,0.2,1,0.8,0.1,0.1,0.3,1,0,0,0,0.2,1,0.8,1,0
60665cc0-b7aa-379d-d017-4723e7eab8d7,4,12,1,5,8,7,9,6,11,3,2,10,0.4,0,0.7,0,0,0.3,0,0.7,0,0,0,0,0,0,0,0.4,0,0.6,0,0,0.5,0,0.5,0,0,0.5,0,0.6,0,0,0.3,0,0.4,0,0
60665f1a-1e62-0cde-6f84-ce55b2e981e0,7,9,3,12,8,10,6,5,11,2,4,1,0.8,1,0.2,0.4,0,0.4,0,0.3,0.2,0,0.5,1,0.3,0.6,0,0.5,1,0.5,1,0,0.3,1,0.4,0.2,0,0.6,1,0.9,0.5,0,0.3,1,0.3,0,0
